product_id,brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,,907.2,51.68,20.0,,chaga,own_site,https://lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens,2026-05-25,subscription
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,5,226.8,19.0,0.0,3.8,adaptogen,amazon,https://www.amazon.com/dp/B08JHD6QJ9,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,5,226.8,18.05,5.0,3.61,adaptogen,amazon,https://www.amazon.com/dp/B08JHD6QJ9,2026-05-25,subscription
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,30,453.6,27.0,0.0,0.9,mushroom blend,amazon,https://www.amazon.com/dp/B08QNGKX74,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,30,453.6,25.65,5.0,0.855,mushroom blend,amazon,https://www.amazon.com/dp/B08QNGKX74,2026-05-25,subscription
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,8,226.8,19.0,0.0,2.375,adaptogen,amazon,https://www.amazon.com/dp/B07SH1H22K,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,8,226.8,18.05,5.0,2.2563,adaptogen,amazon,https://www.amazon.com/dp/B07SH1H22K,2026-05-25,subscription
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,30,453.6,9.49,0.0,0.3163,adaptogen,amazon,https://www.amazon.com/dp/B07SGY68G8,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,30,453.6,38.0,0.0,1.2667,adaptogen,amazon,https://www.amazon.com/dp/B0FRX1T2QM,2026-05-25,single
11,Laird Superfood,Sweet & Creamy with Adaptogens Superfood Creamer®,creamer,,30,226.8,9.99,0.0,0.333,mushroom blend,amazon,https://www.amazon.com/dp/B07YXGDMHG,2026-05-25,single
12,Laird Superfood,The Leveled Up Coffee Bundle,bundle,,,,50.35,0,,adaptogen,own_site,https://lairdsuperfood.com/products/the-leveled-up-coffee-bundle,2026-05-25,single
12,Laird Superfood,The Leveled Up Coffee Bundle,bundle,,,,40.28,20.0,,adaptogen,own_site,https://lairdsuperfood.com/products/the-leveled-up-coffee-bundle,2026-05-25,subscription
